Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,D1_Score,D9_Score,D10_Score,D9_Sign,D10_Sign,D9_Vargottama,D10_Vargottama,D10_Deity,D10_Career,Triple_Chart_Effect,Astrological_Significance
2033-12-29,2034-02-14,MD-AD-PD,Saturn,Sun,Moon,Moon,Sun,4.13,2.65,0,0.0,0.22333333333333333,2.95,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic); Moon sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2034-02-14,2034-03-19,MD-AD-PD,Saturn,Moon,Mars,Mars,Moon,4.07,2.51,0,0.0,0.10666666666666666,2.78,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Mars sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2034-03-19,2034-06-11,MD-AD-PD,Saturn,Moon,Rahu,Rahu,Moon,4.08,0.97,1,1.0,0.18333333333333332,2.81,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic); Rahu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2034-06-11,2034-08-25,MD-AD-PD,Saturn,Moon,Jupiter,Jupiter,Moon,4.32,3.65,1,1.0,0.10666666666666666,3.47,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic); Jupiter sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2034-08-25,2034-11-22,MD-AD-PD,Saturn,Moon,Saturn,Saturn,Moon,4.18,1.13,0,0.0,0.5420833333333334,3.07,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Moon sub-period (benefic); Saturn sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2034-11-22,2035-02-10,MD-AD-PD,Saturn,Moon,Mercury,Mercury,Moon,4.01,0.97,0,0.0,0.22333333333333333,2.63,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Mercury sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2035-02-10,2035-03-14,MD-AD-PD,Saturn,Moon,Ketu,Ketu,Moon,3.76,0.4,0,0.0,0.06666666666666667,1.96,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Ketu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2035-03-14,2035-06-16,MD-AD-PD,Saturn,Moon,Venus,Venus,Moon,4.84,4.03,1,1.0,0.5333333333333333,4.87,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in moderate strength; moderate protective influence; balanced solar-lunar influence; Moon sub-period (benefic); Venus sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2035-06-16,2035-07-14,MD-AD-PD,Saturn,Moon,Sun,Sun,Moon,3.9,1.07,0,0.0,0.14666666666666667,2.34,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Sun sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2035-07-22,2035-08-14,MD-AD-PD,Saturn,Moon,Mars,Mars,Moon,3.94,1.15,0,0.0,0.18333333333333332,2.43,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic); Mars sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2035-08-14,2035-10-12,MD-AD-PD,Saturn,Mars,Rahu,Rahu,Mars,3.95,1.78,0,0.0,0.22333333333333333,2.45,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Rahu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2035-10-12,2035-12-04,MD-AD-PD,Saturn,Mars,Jupiter,Jupiter,Mars,4.03,1.25,1,1.0,0.10666666666666666,2.69,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic); Jupiter sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2035-12-04,2036-02-04,MD-AD-PD,Saturn,Mars,Saturn,Saturn,Mars,3.89,1.55,0,0.0,0.18333333333333332,2.29,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Saturn sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2036-02-04,2036-03-31,MD-AD-PD,Saturn,Mars,Mercury,Mercury,Mars,4.21,3.68,0,0.0,0.06666666666666667,3.17,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Mercury sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2036-03-31,2036-04-23,MD-AD-PD,Saturn,Mars,Ketu,Ketu,Mars,4.23,1.77,0,0.0,0.65,3.21,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Mars sub-period (malefic); Ketu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2036-04-23,2036-06-27,MD-AD-PD,Saturn,Mars,Venus,Venus,Mars,4.46,1.86,2,1.0,0.5733333333333334,3.84,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Mars sub-period (malefic); Venus sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2036-06-27,2036-07-17,MD-AD-PD,Saturn,Mars,Sun,Sun,Mars,3.75,0.3,0,0.0,0.22333333333333333,1.92,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Sun sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2036-07-17,2036-08-19,MD-AD-PD,Saturn,Mars,Moon,Moon,Mars,3.89,1.03,0,0.0,0.18333333333333332,2.29,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic); Moon sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2036-08-24,2037-01-23,MD-AD-PD,Saturn,Mars,Rahu,Rahu,Mars,4.34,1.47,1,1.0,0.61875,3.5,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Mars sub-period (malefic); Rahu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2037-01-23,2037-06-07,MD-AD-PD,Saturn,Rahu,Jupiter,Jupiter,Rahu,3.72,0.33,0,0.0,0.06666666666666667,1.84,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Jupiter sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2037-06-07,2037-11-14,MD-AD-PD,Saturn,Rahu,Saturn,Saturn,Rahu,3.78,1.13,0,0.0,0.10666666666666666,2.0,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Saturn sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2037-11-14,2038-04-06,MD-AD-PD,Saturn,Rahu,Mercury,Mercury,Rahu,3.79,1.07,0,0.0,0.03333333333333333,2.04,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Mercury sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2038-04-06,2038-06-04,MD-AD-PD,Saturn,Rahu,Ketu,Ketu,Rahu,3.86,1.36,0,0.0,0.18333333333333332,2.22,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Ketu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2038-06-04,2038-11-20,MD-AD-PD,Saturn,Rahu,Venus,Venus,Rahu,4.22,2.23,1,1.0,0.18333333333333332,3.18,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic); Venus sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2038-11-20,2039-01-09,MD-AD-PD,Saturn,Rahu,Sun,Sun,Rahu,4.12,2.69,0,0.0,0.3,2.91,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Sun sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2039-01-09,2039-04-04,MD-AD-PD,Saturn,Rahu,Moon,Moon,Rahu,4.19,2.69,0,0.0,0.3,3.1,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic); Moon sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2039-04-04,2039-06-02,MD-AD-PD,Saturn,Rahu,Mars,Mars,Rahu,4.1,1.77,0,0.0,0.4625,2.88,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Rahu sub-period (malefic); Mars sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2039-06-16,2039-10-14,MD-AD-PD,Saturn,Rahu,Jupiter,Jupiter,Rahu,4.53,4.61,1,1.0,0.10666666666666666,4.04,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic); Jupiter sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2039-10-14,2040-03-05,MD-AD-PD,Saturn,Jupiter,Saturn,Saturn,Jupiter,4.57,4.4,1,1.0,0.22333333333333333,4.12,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Saturn sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2040-03-05,2040-07-10,MD-AD-PD,Saturn,Jupiter,Mercury,Mercury,Jupiter,4.05,0.97,1,1.0,0.03333333333333333,2.73,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Mercury sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2040-07-10,2040-08-31,MD-AD-PD,Saturn,Jupiter,Ketu,Ketu,Jupiter,4.74,4.64,2,1.0,0.38583333333333336,4.59,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in moderate strength; strong protective cancellations; challenging luminaries configuration; Jupiter sub-period (benefic); Ketu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2040-08-31,2041-01-28,MD-AD-PD,Saturn,Jupiter,Venus,Venus,Jupiter,4.83,2.64,2,1.0,0.61875,4.84,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Jupiter sub-period (benefic); Venus sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2041-01-28,2041-03-14,MD-AD-PD,Saturn,Jupiter,Sun,Sun,Jupiter,4.62,5.17,1,1.0,0.03333333333333333,4.28,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic); Sun sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2041-03-14,2041-05-28,MD-AD-PD,Saturn,Jupiter,Moon,Moon,Jupiter,4.52,2.08,2,1.0,0.4625,4.0,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; balanced solar-lunar influence; Jupiter sub-period (benefic); Moon sub-sub-period (benefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2041-05-28,2041-07-20,MD-AD-PD,Saturn,Jupiter,Mars,Mars,Jupiter,4.27,2.71,2,1.0,0.06666666666666667,3.32,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); strong protective cancellations; challenging luminaries configuration; Jupiter sub-period (benefic); Mars sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
2041-07-20,2041-12-01,MD-AD-PD,Saturn,Jupiter,Rahu,Rahu,Jupiter,4.18,2.93,0,0.0,0.18333333333333332,3.07,7.81,1.47,Capricorn,Sagittarius,Yes,No,Indra,"Leadership, Authority, Government, Royal positions",D9-Led | Sell,Saturn dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic); Rahu sub-sub-period (malefic); Vargottama (same sign D1-D9) - exceptional strength; D9 own sign Capricorn; D9 significantly strengthens long-term prospects
